,prices,dateAdded,lat,long,propertyType,numBathroom,numBedroom,numBed,numPeople,house_num,street_name,zipcodes
701,150.0,2016-03-27,30.2521020491,-97.749090798,Apartment,1.0,1.0,1.0,1.0,1206,South Congress Avenue,78704
702,3650.0,2015-10-25,30.2383643543,-97.762384636,House,2.5,3.0,4.0,6.0,600,Cumberland Road,78704
703,1200.0,2015-10-25,30.2440608577,-97.7595294054,House,3.0,3.0,4.0,7.0,2235,South 2nd Street,78704
704,700.0,2016-08-15,30.2443522217,-97.7649358415,House,3.5,1.0,1.0,2.0,1004,West Oltorf Street,78704
706,1250.0,2015-10-25,30.2359131134,-97.732780692,House,2.0,3.0,5.0,10.0,1803,Crooked Lane,78741
708,500.0,2016-03-27,30.2594609428,-97.7548550093,House,1.0,2.0,2.0,5.0,910,Daniel Drive,78704
709,745.0,2016-08-15,30.2901602263,-97.7108862654,House,1.0,3.0,3.0,4.0,1731,East 38th 1/2 Street,78722
710,149.0,2015-10-31,30.2477160399,-97.752693946,House,2.0,2.0,3.0,6.0,208,West Milton Street,78704
711,850.0,2016-03-27,30.2336407406,-97.7673412974,Townhouse,2.5,3.0,3.0,6.0,3200,South 1st Street,78704
712,199.0,2015-10-31,30.2333196485,-97.7280069077,Apartment,1.0,1.0,1.0,3.0,1905,Willow Creek Drive,78741
713,157.0,2016-08-15,30.2597557773,-97.7465452983,Apartment,1.0,0.0,1.0,2.0,112,Barton Springs Road,78704
714,95.0,2015-10-25,30.2382308391,-97.7208385612,Apartment,1.0,1.0,1.0,3.0,1600,South Pleasant Valley Road,78741
715,299.0,2015-10-25,30.244100106,-97.7258433684,Apartment,2.0,2.0,2.0,6.0,1100,Town Creek Drive,78741
716,850.0,2015-10-25,30.2553830949,-97.7574783734,House,2.5,3.0,3.0,5.0,1001,South 5th Street,78704
717,54.0,2016-08-15,30.2516358133,-97.7477154482,Apartment,1.0,1.0,1.0,2.0,3,Academy Drive,78704
718,411.0,2016-01-12,30.2416111101,-97.7575932438,House,2.5,4.0,3.0,8.0,310,West Oltorf Street,78704
719,800.0,2015-10-25,30.2309233058,-97.7257607538,Apartment,1.0,1.0,1.0,2.0,2300,South Pleasant Valley Road,78741
720,125.0,2015-10-25,30.2318766533,-97.7335388063,Apartment,,1.0,,2.0,2124,Burton Drive,78741
721,399.0,2015-11-05,30.2539459232,-97.755053714,House,2.0,3.0,4.0,6.0,1103,South 3rd Street,78704
722,300.0,2015-10-25,30.2495255121,-97.7591720308,House,3.0,5.0,7.0,10.0,1703,Bouldin Avenue,78704
723,150.0,2016-04-18,30.2565160256,-97.7466087906,Apartment,1.0,1.0,1.0,2.0,501,South Congress Avenue,78704
725,70.0,2015-10-28,30.2551951242,-97.7581560201,House,1.0,1.0,1.0,2.0,1100,South 5th Street,78704
726,3725.0,2016-03-27,30.2590387721,-97.7550630922,House,3.0,4.0,6.0,10.0,911,Daniel Drive,78704
727,1500.0,2016-03-27,30.2544360116,-97.7564764222,House,2.0,3.0,3.0,6.0,1100,Bouldin Avenue,78704
728,95.0,2016-06-13,30.249668947,-97.7559418163,House,1.0,1.0,1.0,2.0,613,West Monroe Street,78704
729,149.0,2016-03-27,30.2489024884,-97.7529719297,House,1.5,2.0,2.0,6.0,306,West Monroe Street,78704
730,3600.0,2015-12-08,30.2515756498,-97.7539266643,House,2.0,2.0,3.0,5.0,1209,South 1st Street,78704
732,137.0,2016-04-18,30.2320428044,-97.7323811965,Apartment,1.0,1.0,3.0,6.0,2121,Burton Drive,78741
733,2000.0,2016-04-22,30.2828520245,-97.7466087225,House,2.5,3.0,7.0,10.0,809,West Martin Luther King Junior Boulevard,78701
734,350.0,2016-03-27,30.2457128245,-97.7309382971,Apartment,2.0,2.0,2.0,6.0,1602,East Riverside Drive,78741
736,275.0,2016-03-27,30.2651047619,-97.7449131361,Apartment,2.0,2.0,2.0,4.0,203,Colorado Street,78701
737,150.0,2016-03-27,30.2662713838,-97.7386094927,Apartment,1.0,1.0,1.0,3.0,510,Neches Street,78701
738,125.0,2016-06-13,30.2677682895,-97.753076445,Apartment,1.0,1.0,2.0,3.0,211,Walter Seaholm Drive,78703
739,550.0,2015-10-25,30.244911772,-97.7329813261,House,1.0,3.0,4.0,6.0,1218,Summit Street,78741
741,60.0,2016-04-28,30.2341304662,-97.7387492272,Apartment,1.0,1.0,1.0,2.0,2211,South Interstate 35 Frontage Road,78741
742,100.0,2016-03-27,30.2822079279,-97.7470497253,Apartment,1.0,1.0,1.0,1.0,1802,West Avenue,78701
743,199.0,2016-08-15,30.2659731897,-97.7427205516,Apartment,1.0,1.0,3.0,3.0,147,East 4th Street,78701
744,395.0,2015-10-25,30.26431961,-97.7410746267,Apartment,2.0,4.0,6.0,10.0,305,East 3rd Street,78701
745,85.0,2016-08-15,30.2812944228,-97.7425609428,Apartment,1.0,1.0,1.0,4.0,411,West Martin Luther King Junior Boulevard,78701
746,600.0,2016-01-25,30.2661747188,-97.7425737781,Apartment,2.0,3.0,4.0,8.0,401,Congress Avenue,78701
747,250.0,2015-10-25,30.2556561678,-97.7469100868,Apartment,1.0,1.0,1.0,2.0,611,South Congress Avenue,78704
748,18.0,2016-08-15,30.2217399098,-97.7430706141,Apartment,1.0,1.0,1.0,1.0,3300,Parker Lane,78741
750,345.0,2016-04-18,30.2687087825,-97.7542016185,Apartment,2.0,2.0,2.0,5.0,787,West 3rd Street,78701
751,2000.0,2015-10-25,30.2752608841,-97.7492356673,House,3.0,5.0,5.0,10.0,1100,West Avenue,78701
752,195.0,2016-08-15,30.2600731541,-97.737692616,Apartment,1.0,1.0,2.0,4.0,91,Rainey Street,78701
753,5400.0,2015-10-25,30.2658345141,-97.7412444621,Apartment,2.0,3.0,3.0,6.0,400,San Jacinto Boulevard,78701
754,750.0,2015-10-25,30.2520857373,-97.7476281979,Apartment,1.0,1.0,1.0,2.0,110,Academy Drive,78704
755,119.0,2015-10-25,30.2800439278,-97.7456304922,Apartment,1.0,1.0,2.0,4.0,1601,Rio Grande Street,78701
756,1150.0,2016-02-12,30.2684830126,-97.7428883287,Apartment,1.0,1.0,3.0,4.0,600,Congress Avenue,78701
757,459.0,2015-10-31,30.2660747583,-97.7429212301,Apartment,2.5,4.0,5.0,10.0,112,East 4th Street,78701
758,300.0,2015-10-25,30.2394267918,-97.7524163317,Apartment,1.0,1.0,1.0,2.0,2301,Post Road,78704
759,200.0,2015-10-25,30.2661281591,-97.7417176566,Apartment,1.0,0.0,1.0,3.0,409,Brazos Street,78701
760,2070.0,2015-10-25,30.274272774,-97.7469753579,House,2.0,2.0,3.0,6.0,601,West 11th Street,78701
761,330.0,2015-10-19,30.2651208575,-97.7461558809,Apartment,2.0,2.0,2.0,4.0,400,West 2nd Street,78701
762,349.0,2015-10-25,30.2643496053,-97.7409349893,Apartment,2.0,3.0,3.0,8.0,305,East 3rd Street,78701
763,2846.0,2015-11-05,30.2669795588,-97.7555082086,Apartment,0.0,2.0,2.0,5.0,115,Sandra Muraida Way,78703
765,600.0,2016-02-12,30.2729539422,-97.747703473,Apartment,1.0,1.0,1.0,2.0,602,West 9th Street,78701
766,225.0,2015-10-25,30.2814414284,-97.7453525353,Apartment,1.0,1.0,1.0,3.0,2,West 18th Street,78701
767,339.0,2015-10-31,30.2664504255,-97.7420930392,House,2.5,4.0,6.0,8.0,401,Congress Avenue,78701
768,172.0,2016-05-05,30.2645247728,-97.7397817674,House,1.0,2.0,3.0,6.0,303,Trinity Street,78701
769,219.0,2015-10-25,30.2554884851,-97.7456917753,Apartment,1.0,0.0,1.0,4.0,127,East Riverside Drive,78704
771,80.0,2016-03-27,30.2800718527,-97.7455650831,Apartment,1.0,1.0,1.0,2.0,1601,Rio Grande Street,78701
773,75.0,2015-10-28,30.2551918388,-97.7465466708,Apartment,1.0,1.0,1.0,1.0,611,South Congress Avenue,78704
774,200.0,2016-03-27,30.2544136243,-97.7470888543,Apartment,1.0,2.0,2.0,6.0,907,South Congress Avenue,78704
776,650.0,2016-03-27,30.2533917214,-97.7471673452,Apartment,2.0,2.0,3.0,5.0,1005,South Congress Avenue,78704
777,2070.0,2015-11-05,30.2672702615,-97.7420834469,Apartment,1.0,2.0,4.0,6.0,120,East 5th Street,78701
778,2500.0,2015-10-31,30.2699307193,-97.7435760185,Apartment,1.0,1.0,3.0,5.0,702,Colorado Street,78701
780,825.0,2016-03-27,30.2684016071,-97.7533860123,Apartment,2.0,2.0,2.0,5.0,754,West 3rd Street,78701
781,85.0,2016-08-15,30.2518730269,-97.746301327,Apartment,2.0,2.0,2.0,4.0,188,Academy Drive,78704
782,750.0,2015-10-25,30.2405038971,-97.7546663563,House,2.0,2.0,2.0,6.0,126,West Oltorf Street,78704
783,1264.0,2016-08-15,30.2460954891,-97.7502724834,House,3.5,4.0,4.0,8.0,106,East Annie Street,78704
785,129.0,2016-01-25,30.2553686066,-97.7470454602,Apartment,1.0,0.0,1.0,3.0,611,South Congress Avenue,78704
787,500.0,2016-08-15,30.2655898874,-97.7498392629,Apartment,1.0,1.0,2.0,4.0,118,Nueces Street,78701
788,299.0,2015-10-25,30.2590663541,-97.7901343956,Apartment,1.0,1.0,1.0,2.0,31,Spyglass Drive,78746
789,3000.0,2015-10-25,30.2401500496,-97.7898887475,Apartment,1.0,1.0,1.0,2.0,3600,South Lamar Boulevard,78704
790,4200.0,2015-10-25,30.2440745501,-97.7851204495,House,2.0,3.0,5.0,7.0,2325,Westoak Drive,78704
791,315.0,2015-10-25,30.257499688,-97.7960531359,Apartment,2.0,2.0,2.0,7.0,2812,Bartons Bluff Lane,78746
792,550.0,2016-03-27,30.25429127,-97.7823943006,House,2.5,4.0,5.0,10.0,2100,Barton Hills Drive,78704
793,250.0,2015-10-25,30.2403719923,-97.789044259,Apartment,1.0,1.0,1.0,2.0,3600,South Lamar Boulevard,78704
794,199.0,2015-10-25,30.258610209,-97.783857932,House,1.0,1.0,1.0,2.0,1806,Glencliff Drive,78704
795,165.0,2016-04-22,30.232897991,-97.7462063844,House,2.0,2.0,2.0,5.0,1211,East Oltorf Street,78704
796,2100.0,2015-10-25,30.2564335037,-97.7787773757,Apartment,1.0,0.0,1.0,2.0,1805,Westridge Drive,78704
797,1400.0,2015-10-25,30.2608836107,-97.7752731581,Apartment,1.0,1.0,1.0,2.0,1303,Hollow Creek Drive,78704
798,500.0,2016-05-25,30.2603399972,-97.7748130574,Apartment,1.0,1.0,2.0,4.0,1215,Hollow Creek Drive,78704
799,2500.0,2015-10-25,30.2301341502,-97.7791118496,House,1.0,2.0,1.0,3.0,3909,Run of the Oaks Street,78704
801,129.0,2016-04-08,30.2623740883,-97.7315499598,Apartment,1.0,0.0,2.0,3.0,350,Waller Street,78702
802,350.0,2016-04-18,30.2622329653,-97.7341728071,House,1.0,1.0,1.0,2.0,907,East 3rd Street,78702
803,726.0,2015-12-08,30.2603081779,-97.7311451179,House,1.0,2.0,3.0,6.0,151,Attayac Street,78702
804,5000.0,2016-05-23,30.2589003267,-97.7266081965,House,1.0,3.0,3.0,6.0,1640A,East 2nd Street,78702
805,89.0,2015-09-28,30.2375609294,-97.7931023433,Apartment,1.0,1.0,2.0,4.0,4006,South Lamar Boulevard,78704
806,375.0,2016-03-27,30.2736448855,-97.7215196586,House,1.0,1.0,1.0,4.0,1704,East 12th Street,78702
808,238.0,2016-03-27,30.2501607579,-97.7945610318,House,2.0,3.0,3.0,6.0,2604,Bend Cove,78704
811,250.0,2015-11-01,30.2534068565,-97.7815163328,House,2.0,2.0,2.0,4.0,2107,Barton Parkway,78704
812,169.0,2016-04-20,30.2571506805,-97.7258531379,Apartment,1.0,0.0,2.0,4.0,1711,East Cesar Chavez Street,78702
813,195.0,2016-03-25,30.3137957636,-97.733500248,Apartment,1.0,1.0,2.0,3.0,500,West 46th Street,78751
814,1800.0,2015-10-25,30.274923277,-97.7160662715,House,1.0,1.0,1.0,2.0,1205,Chestnut Avenue,78702
815,55.0,2016-04-18,30.2565939172,-97.7323807419,House,1.0,1.0,1.0,2.0,64,Cross Street,78702
816,164.0,2016-03-27,30.258681944,-97.7142832307,Apartment,1.5,2.0,1.0,2.0,2505b,East 6th Street,78702
817,60.0,2016-08-15,30.2532799,-97.725162905,House,1.0,1.0,1.0,2.0,1912,Holly Street,78702
818,3219.0,2015-10-28,30.2601985333,-97.7326855959,Apartment,1.0,0.0,2.0,4.0,100,Waller Street,78702
819,350.0,2016-04-08,30.2550650193,-97.7334726258,House,1.0,1.0,2.0,4.0,1300,Haskell Street,78702
821,865.0,2015-10-25,30.2718785095,-97.7170601146,House,1.0,1.0,2.0,2.0,2105,Pennsylvania Avenue,78702
822,413.0,2016-08-15,30.276325214,-97.7191464983,House,3.5,3.0,3.0,10.0,1403,Poquito Street,78702
823,125.0,2015-10-25,30.2533021976,-97.7241640709,House,1.0,3.0,5.0,6.0,2007,Garden Street,78702
824,99.0,2015-10-31,30.2285196699,-97.7575471843,House,1.0,1.0,1.0,3.0,200,Woodward Street,78704
825,77.0,2016-04-18,30.2728810615,-97.7185132052,House,1.0,1.0,1.0,2.0,2003,New York Avenue,78702
826,125.0,2015-10-31,30.2245263207,-97.7575847513,Apartment,1.0,1.0,1.0,2.0,211,East Alpine Road,78704
827,100.0,2016-03-27,30.2583537953,-97.7249917682,House,1.0,1.0,1.0,2.0,1800,East 2nd Street,78702
828,200.0,2016-03-27,30.2250546401,-97.7531320317,Apartment,1.0,1.0,1.0,4.0,3466,Willowrun Drive,78704
830,1545.0,2015-10-25,30.2362838107,-97.7524785967,House,1.0,1.0,1.0,4.0,404,Long Bow Lane,78704
831,70.0,2016-04-18,30.2643709032,-97.7260065266,House,1.5,1.0,2.0,4.0,700,Comal Street,78702
832,3000.0,2015-10-28,30.2711430646,-97.7260797498,Apartment,1.0,1.0,1.0,3.0,1177,San Bernard Street,78702
833,200.0,2016-04-22,30.2648039188,-97.7220798599,House,2.5,3.0,2.0,6.0,900,Chicon Street,78702
834,100.0,2015-10-25,30.3199887707,-97.7164747562,House,1.0,1.0,1.0,2.0,400,East 56th Street,78751
835,225.0,2015-10-25,30.2698670249,-97.7180269141,House,2.0,2.0,2.0,6.0,2001,Rosewood Avenue,78702
836,80.0,2016-03-27,30.2298031374,-97.7618206312,Apartment,1.0,1.0,1.0,2.0,203,Lightsey Road,78704
837,2275.0,2015-10-25,30.2260938349,-97.7662232607,House,1.0,3.0,2.0,5.0,330,West Ben White Boulevard,78704
838,215.0,2015-10-25,30.2314711593,-97.766058114,Apartment,1.0,1.0,1.0,3.0,3527,South 1st Street,78704
840,129.0,2015-10-25,30.2832537029,-97.7613607908,Apartment,1.0,1.0,1.0,2.0,1708,Palma Plaza,78703
841,75.0,2016-03-27,30.2276900046,-97.7667330061,House,1.0,2.0,2.0,5.0,415,Post Road Drive,78704
842,69.0,2016-04-18,30.2630877052,-97.73319967,House,1.0,1.0,2.0,4.0,1001,East 4th Street,78702
843,300.0,2016-08-15,30.2334233884,-97.7602115,House,3.0,4.0,4.0,10.0,2912,Brinwood Avenue,78704
844,120.0,2016-01-25,30.2655176889,-97.7322436789,Apartment,1.0,1.0,2.0,3.0,601,San Marcos Street,78702
846,2700.0,2015-10-25,30.2843390014,-97.7604998122,Apartment,1.0,2.0,2.0,6.0,1506,Woodlawn Boulevard,78703
847,500.0,2015-10-25,30.2384007916,-97.7593198589,Apartment,2.5,2.0,3.0,6.0,2602,Wilson Street,78704
848,49.0,2016-03-27,30.272249847,-97.7179218096,House,1.0,1.0,1.0,2.0,2006,Pennsylvania Avenue,78702
849,1600.0,2015-10-25,30.228045779,-97.7466788762,House,1.0,2.0,2.0,4.0,1401,Saint Edwards Drive,78704
850,600.0,2015-10-25,30.2668224534,-97.7219454248,House,1.0,1.0,1.0,2.0,1712,East 11th Street,78702
851,75.0,2016-08-15,30.2721750892,-97.7233161949,House,1.0,1.0,1.0,2.0,1501,New York Avenue,78702
852,75.0,2016-03-27,30.2641193651,-97.7203735852,House,1.0,1.0,1.0,2.0,1910,East 9th Street,78702
853,2250.0,2015-10-25,30.2393709907,-97.7572114786,House,2.0,4.0,6.0,10.0,2414,Forest Avenue,78704
854,400.0,2016-03-27,30.2834006355,-97.7602823696,Apartment,1.0,2.0,2.0,5.0,1407,Woodlawn Boulevard,78703
855,300.0,2015-10-25,30.230702801,-97.7655634547,Apartment,1.0,1.0,1.0,3.0,3501,South 1st Street,78704
857,150.0,2016-04-17,30.2815680128,-97.7623680381,Apartment,1.0,1.0,1.0,2.0,1724,West 11th Street,78703
858,120.0,2015-10-25,30.2838704828,-97.7598425121,Apartment,1.0,1.0,1.0,4.0,1507,Woodlawn Boulevard,78703
859,6900.0,2015-10-25,30.2797276963,-97.759383089,House,2.0,3.0,5.0,7.0,1101,West Lynn Street,78703
860,661.0,2016-08-15,30.2791771653,-97.7511643869,House,2.0,3.0,4.0,8.0,1503,Parkway,78703
861,700.0,2015-10-25,30.2850780606,-97.7615256644,Apartment,2.0,2.0,2.0,4.0,1501,Hartford Road,78703
862,50.0,2015-10-28,30.2851729946,-97.7618547002,Apartment,1.0,1.0,1.0,2.0,1504,Hartford Road,78703
863,115.0,2015-10-25,30.248291034,-97.7372619767,Apartment,1.0,,1.0,2.0,1027,East Riverside Drive,78704
864,275.0,2015-10-25,30.2416691931,-97.7448410943,House,1.0,2.0,3.0,5.0,1903,Alameda Drive,78704
865,1800.0,2016-02-12,30.240923197,-97.7446527998,House,2.5,4.0,3.0,8.0,900,Rosedale Terrace,78704
867,199.0,2015-10-25,30.2406111608,-97.7412086861,House,1.0,2.0,2.0,5.0,1102,Gillespie Place,78704
868,490.0,2016-03-25,30.2360828121,-97.7428492598,House,2.0,3.0,3.0,6.0,2101,Sage Creek Loop,78704
869,500.0,2015-10-31,30.2585565957,-97.7443351281,Apartment,1.0,1.0,1.0,2.0,305,South Congress Avenue,78704
870,120.0,2016-08-15,30.2416160914,-97.7503389352,Apartment,1.0,2.0,2.0,4.0,2111,Brackenridge Street,78704
871,200.0,2016-03-27,30.2532504943,-97.7484566917,Apartment,1.0,1.0,1.0,2.0,1100,South Congress Avenue,78704
872,725.0,2015-10-25,30.2361837479,-97.7673139719,House,2.5,3.0,3.0,10.0,3008,South 4th Street,78704
873,225.0,2015-12-08,30.2455430601,-97.7479075497,House,1.0,2.0,3.0,6.0,1709,Drake Avenue,78704
874,500.0,2015-10-25,30.2409447587,-97.7393265623,Apartment,2.0,3.0,3.0,6.0,1801,Fairlawn Lane,78704
876,640.0,2015-10-25,30.251352897,-97.7455188398,Apartment,1.0,2.0,2.0,6.0,1206,Hillside Avenue,78704
877,109.0,2016-04-21,30.229508408,-97.7717853146,House,2.5,3.0,3.0,5.0,3800,South 2nd Street,78704
878,3995.0,2015-10-28,30.2494465389,-97.7461263683,House,2.0,3.0,5.0,6.0,1355,Hillside Avenue,78704
879,89.0,2016-04-18,30.2529500128,-97.7421996879,Apartment,1.0,1.0,1.0,2.0,500,East Riverside Drive,78704
880,350.0,2015-10-25,30.2531307286,-97.7463968211,Apartment,2.0,2.0,3.0,6.0,1006,Melissa Lane,78704
881,1400.0,2016-03-27,30.238434141,-97.7469087601,House,3.5,3.0,4.0,8.0,2206,Alta Vista Avenue,78704
882,114.0,2016-08-15,30.250784572,-97.7494472707,Apartment,1.0,1.0,2.0,2.0,1306,South Congress Avenue,78704
883,545.0,2016-08-15,30.2361254773,-97.7414191119,House,2.5,3.0,3.0,6.0,2136,Sage Creek Loop,78704
884,650.0,2015-10-25,30.2501425806,-97.7450195337,Apartment,2.0,2.0,2.0,6.0,1314A,Newning Avenue,78704
885,2000.0,2015-10-28,30.2434648841,-97.7484458411,House,2.0,3.0,3.0,6.0,401,Lockhart Drive,78704
887,400.0,2016-04-18,30.2490567069,-97.7401053392,House,2.5,3.0,3.0,6.0,1205,Alta Vista Avenue,78704
888,250.0,2015-10-25,30.2906651606,-97.7156672513,House,1.0,1.0,2.0,4.0,1506,Concordia Avenue,78722
889,225.0,2015-10-25,30.2449834835,-97.7429866464,House,1.0,2.0,2.0,4.0,1602,Alta Vista Avenue,78704
890,56.0,2015-12-08,30.2865155487,-97.7127018266,House,1.0,1.0,1.0,1.0,3302,Merrie Lynn Avenue,78722
891,325.0,2016-08-15,30.2419805019,-97.7767675603,House,2.5,3.0,4.0,8.0,1805,Cinnamon Path,78704
892,350.0,2015-10-25,30.2330452209,-97.7874296123,Apartment,2.0,2.0,2.0,6.0,2007,Bert Avenue,78704
893,1600.0,2015-10-25,30.3063583856,-97.734993918,House,1.0,2.0,2.0,5.0,4102,Avenue A,78751
894,119.0,2015-10-25,30.303262578,-97.7305730891,House,1.0,1.0,2.0,2.0,4007,Avenue F,78751
895,300.0,2016-08-15,30.2451510854,-97.7714330095,House,2.5,2.0,2.0,4.0,2211,Thornton Road,78704
896,99.0,2015-10-28,30.2328429831,-97.7861747404,House,1.0,2.0,2.0,4.0,4015,Manchaca Road,78704
897,110.0,2016-08-15,30.3035421188,-97.7162387358,Apartment,1.5,2.0,2.0,4.0,1025,East 45th Street,78751
898,1333.0,2015-11-01,30.2579272202,-97.75974547,House,2.0,2.0,4.0,6.0,708,South Lamar Boulevard,78704
899,175.0,2016-04-18,30.3081486376,-97.7237012404,Apartment,1.0,1.0,2.0,4.0,4545,Duval Street,78751
900,975.0,2015-10-28,30.2506485039,-97.7271103515,House,1.0,1.0,1.0,2.0,1901,Jesse E. Segovia Street,78702
901,275.0,2016-04-20,30.2663075098,-97.7285146975,House,2.0,3.0,3.0,8.0,803,Lydia Street,78702
902,250.0,2015-10-25,30.2310873796,-97.7461902795,Apartment,1.5,1.0,3.0,5.0,2706,Saint Edwards Circle,78704
903,135.0,2015-10-28,30.2665657148,-97.7227220496,House,2.5,1.0,1.0,2.0,1000,Chalmers Avenue,78702
904,500.0,2015-10-25,30.2567518779,-97.7159568144,House,2.5,3.0,3.0,8.0,2411,Santa Maria Street,78702
905,175.0,2015-10-25,30.2721463221,-97.7191721225,House,1.0,3.0,3.0,6.0,1902,Pennsylvania Avenue,78702
906,185.0,2015-10-25,30.2699842242,-97.7169741532,House,2.0,2.0,2.0,4.0,2105,Rosewood Avenue,78702
907,250.0,2016-05-04,30.2714622279,-97.7264089371,House,2.0,2.0,2.0,5.0,1214,Cotton Street,78702
908,1150.0,2015-10-25,30.2744770069,-97.7269224308,House,1.0,1.0,1.0,2.0,1308,San Bernard Street,78702
909,480.0,2015-10-25,30.2257669273,-97.7532691248,Apartment,1.0,2.0,1.0,6.0,3467,Willowrun Drive,78704
910,75.0,2015-11-01,30.2770398404,-97.7182068912,House,1.0,1.0,2.0,4.0,2103,East 16th Street,78702
911,100.0,2016-08-15,30.31471318,-97.7104118589,House,1.5,1.0,1.0,2.0,5407,Bennett Avenue,78751
912,325.0,2016-05-23,30.2606996747,-97.7355476653,House,2.0,3.0,3.0,6.0,901,East Cesar Chavez Street,78702
913,413.0,2016-04-22,30.2570521118,-97.7168012379,House,2.5,3.0,3.0,6.0,306,Julian Teran Street,78702
914,179.0,2015-10-25,30.2659821383,-97.7173934077,House,2.0,2.0,2.0,6.0,1117,Prospect Avenue,78702
915,750.0,2015-10-25,30.3142788536,-97.7137503001,House,1.0,2.0,2.0,4.0,823,East 53rd 1/2 Street,78751
916,800.0,2016-08-15,30.2297448979,-97.7665715215,House,0.0,2.0,1.0,4.0,3625,South 1st Street,78704
917,500.0,2015-10-25,30.2389569087,-97.7605494184,Apartment,2.5,2.0,2.0,6.0,2607,Stacy Lane,78704
918,295.0,2016-03-27,30.2581800496,-97.7220000132,House,1.0,1.0,1.0,2.0,2007,East 3rd Street,78702
919,125.0,2016-01-25,30.2509314804,-97.7223113277,Apartment,1.0,1.0,2.0,3.0,2207,Haskell Street,78702
921,770.0,2015-09-14,30.2799703541,-97.7547144122,Apartment,1.0,2.0,3.0,6.0,1205,Enfield Road,78703
922,69.0,2015-10-25,30.257740135,-97.7255511005,House,1.0,1.0,1.0,2.0,1800,East Cesar Chavez Street,78702
923,400.0,2015-10-28,30.275646283,-97.7119207146,House,1.0,1.0,1.0,2.0,1207,Walnut Avenue,78702
924,39.0,2015-10-28,30.2707406799,-97.7152369981,House,1.0,1.0,1.0,1.0,1156,Chestnut Avenue,78702
925,300.0,2016-04-02,30.2639250791,-97.7331902781,Apartment,1.0,1.0,2.0,4.0,901,East 5th Street,78702
926,165.0,2015-10-28,30.2373534168,-97.7585754738,House,1.0,2.0,2.0,6.0,2607,Wilson Street,78704
927,899.0,2015-11-09,30.2667712012,-97.7303009049,Apartment,1.0,2.0,2.0,5.0,1012,East 8th Street,78702
928,300.0,2016-03-27,30.2675103638,-97.7218426535,House,1.0,2.0,2.0,4.0,1603,Gregory Street,78702
929,75.0,2016-04-08,30.254747565,-97.724771702,House,1.0,1.0,1.0,2.0,1913,Canterbury Street,78702
930,52.0,2015-10-25,30.2737557964,-97.7267713307,House,1.0,1.0,2.0,2.0,1300,San Bernard Street,78702
931,105.0,2015-10-25,30.2375755777,-97.7591618376,Apartment,1.0,1.0,2.0,4.0,2610,Wilson Street,78704
932,8500.0,2016-04-18,30.2800509602,-97.7549310301,House,3.5,4.0,7.0,8.0,1305,Lorrain Street,78703
933,1900.0,2015-10-28,30.2820089264,-97.7616083272,House,3.0,4.0,4.0,8.0,1703,Waterston Avenue,78703
934,200.0,2015-10-25,30.3139204663,-97.7342351738,Apartment,1.0,2.0,2.0,5.0,6107,Triangle Avenue,78751
935,100.0,2016-08-15,30.3229597853,-97.7245017978,House,1.0,1.0,1.0,2.0,5510,Guadalupe Street,78751
936,109.0,2016-08-15,30.2834500988,-97.7565660746,Apartment,1.0,1.0,4.0,6.0,1509,Murray Lane,78703
937,1099.0,2016-08-15,30.2811664718,-97.7544377777,House,5.0,7.0,15.0,16.0,102,Enfield Road,78703
938,1250.0,2016-03-27,30.2736073076,-97.7187929985,House,2.0,2.0,3.0,8.0,1197,Poquito Street,78702
939,125.0,2015-10-25,30.2328413833,-97.7652580759,House,1.0,1.0,1.0,2.0,3205,South 1st Street,78704
940,550.0,2015-10-28,30.2533945121,-97.7266628051,House,1.0,1.0,2.0,5.0,1809,Holly Street,78702
941,3000.0,2015-10-25,30.2260001111,-97.7637427657,House,1.0,1.0,1.0,2.0,200,Krebs Lane,78704
942,440.0,2016-03-27,30.2310850941,-97.7615690327,Townhouse,2.0,2.0,2.0,4.0,131,Frederick Street,78704
943,275.0,2015-10-25,30.2359237483,-97.7581139961,Apartment,2.0,2.0,2.0,4.0,2700,Edens Drive,78704
944,105.0,2016-05-23,30.2690130986,-97.7170650187,House,1.0,1.0,1.0,2.0,1143,Poquito Street,78702
945,134.0,2015-11-05,30.263096628,-97.7299012449,Apartment,1.5,1.0,1.0,4.0,414,Attayac Street,78702
948,84.0,2015-11-01,30.2767417264,-97.7285470056,House,1.0,2.0,2.0,4.0,906,East 16th Street,78702
949,400.0,2016-08-15,30.2707384227,-97.715748112,House,1.5,3.0,3.0,8.0,2222,Rosewood Avenue,78702
950,40.0,2015-10-25,30.3223507694,-97.7249626082,House,1.0,1.0,2.0,2.0,5426,Guadalupe Street,78751
951,100.0,2015-10-25,30.3221838016,-97.7242161003,House,1.0,1.0,1.0,2.0,500,West 55th Street,78751
952,280.0,2016-03-27,30.2775717778,-97.7517922387,House,2.0,2.0,2.0,4.0,1006,West 12th Street,78703
953,100.0,2016-08-15,30.3114342606,-97.7126084432,Apartment,1.0,1.0,1.0,2.0,929,East 52nd Street,78751
954,100.0,2015-10-25,30.3217059487,-97.7250054916,House,1.0,1.0,1.0,2.0,506,Nelray Boulevard,78751
955,3000.0,2015-10-25,30.2387527349,-97.7599776509,Townhouse,2.5,2.0,2.0,6.0,2598,Durwood Street,78704
